,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
39,0.170209847645069,0.0720230083476475,0.146003898635478,0.128810916179337,0.24588693957115,0.117076023391813,2.7459513381731497,11.7842974325439,0.9118507525031521,0.514600668174849,0.132358674463938,0.170209847645069,0.12752918644153902,0.0161616161616162,0.25,0.328464673913043,0.0078125,0.9140625,0.90625,0.171551724137931,male
40,0.171400807336282,0.0684281385770345,0.14532195500387898,0.131202482544608,0.24611326609775,0.114910783553142,2.9304399719962,13.7261348171167,0.8935695846405941,0.42425444839283005,0.137067494181536,0.171400807336282,0.141183374968156,0.0158415841584158,0.262295081967213,0.313657407407407,0.0078125,0.6953125,0.6875,0.273221343873518,male
41,0.146886153673949,0.0681608164090999,0.12146674953387199,0.0971037911746426,0.213349906774394,0.11624611559975098,2.6033941467234905,13.2658509847965,0.9406588984464829,0.6119773488548411,0.121292728402735,0.146886153673949,0.0815637605876064,0.0159362549800797,0.24242424242424201,0.346768465909091,0.0078125,4.1796875,4.171875,0.0950701158435676,male
42,0.16676378549101,0.06448851603386,0.160123647604328,0.11684698608964501,0.22958268933539397,0.11273570324575,2.1172030424210804,8.939176207203339,0.9378487632674741,0.592123294220865,0.121391035548686,0.16676378549101,0.101681481312411,0.0156402737047898,0.253968253968254,0.41953125,0.0078125,2.8203125,2.8125,0.0995726495726496,male
43,0.15369186058473,0.0664958590051702,0.14515883100381197,0.0990851334180432,0.21151207115629003,0.11242693773824601,2.35259390850293,13.907932027204799,0.9463490093575729,0.62927157286556,0.12132147395171498,0.15369186058473,0.0955971184790345,0.0159203980099502,0.24242424242424201,0.6076108870967739,0.0859375,4.7265625,4.640625,0.12031024531024499,male
44,0.16801133864223902,0.0688734014235488,0.16791788856304998,0.11598240469208197,0.228064516129032,0.11208211143695,2.31962625805316,8.56421827295169,0.92652154099124,0.5676209720514089,0.12131964809384199,0.16801133864223902,0.101718928392445,0.016,0.262295081967213,0.204152960526316,0.0078125,0.625,0.6171875,0.231953472459802,male
45,0.148281382593677,0.0681171836825027,0.129892780557541,0.094867762687634,0.200343102215868,0.105475339528234,3.26847494565386,22.8964449095253,0.942626112443593,0.635852982521046,0.121286633309507,0.148281382593677,0.0975316074241821,0.0158102766798419,0.27586206896551696,0.7157451923076921,0.0078125,5.2265625,5.21875,0.13922155688622798,male
46,0.15859595536344198,0.0662166523960017,0.133302217036173,0.11108518086347699,0.22445740956826102,0.11337222870478399,3.01916419498691,17.5364251271974,0.932415159215677,0.567913489370427,0.12121353558926501,0.15859595536344198,0.0804598268608848,0.0160642570281125,0.266666666666667,0.264128989361702,0.0078125,1.3359375,1.328125,0.182097186700767,male
47,0.16364318159210697,0.0700307165058564,0.14412111017661902,0.11068124474348198,0.22748528174936897,0.116804037005887,1.69952875409686,7.62875603602875,0.948383439758033,0.6325793151864761,0.121278385197645,0.16364318159210697,0.0555653493134555,0.0162767039674466,0.21333333333333301,0.16264204545454503,0.03125,0.671875,0.640625,0.116234756097561,male
48,0.158656925362715,0.0675640574033461,0.161061946902655,0.10445200816882198,0.219196732471069,0.114744724302246,1.93966253253269,8.2038320801542,0.9421899127386129,0.61357816263411,0.12122532334921698,0.158656925362715,0.101394916344673,0.0157790927021696,0.27586206896551696,0.46779725609756106,0.0078125,6.8828125,6.875,0.0909375,male
49,0.137892820110534,0.0724206626991024,0.119852398523985,0.0865313653136531,0.20070110701107,0.11416974169741699,2.0109933024514697,10.2620740441014,0.9632943725666658,0.72704722444664,0.0599261992619926,0.137892820110534,0.0763074182909643,0.0162107396149949,0.128,0.505859375,0.03125,4.6640625,4.6328125,0.17303728686528,male
50,0.142715585277193,0.0741635911070786,0.12785009861932903,0.0889151873767258,0.20627218934911198,0.11735700197238699,1.55226944031081,7.23018794624159,0.9666848724670501,0.753187641555649,0.0601972386587771,0.142715585277193,0.0988725568207706,0.0187353629976581,0.207792207792208,0.8532986111111109,0.0078125,4.6640625,4.65625,0.212988551125148,male
51,0.135052913878465,0.0720951469733061,0.11292701279157301,0.0876448457486832,0.200361173814898,0.112716328066215,3.42177943711039,19.133217298205,0.9484173474026499,0.6829877122764211,0.10260346124905902,0.135052913878465,0.0907510578606786,0.0172413793103448,0.2,0.6153125,0.015625,4.4453125,4.4296875,0.21715167548500897,male
52,0.141460760257104,0.0728613947386807,0.12487928843710301,0.0907242693773825,0.20119440914866601,0.110470139771283,2.26411498679544,13.082296797808,0.9648729086229729,0.734290426512105,0.0601270648030496,0.141460760257104,0.101394760053795,0.0217983651226158,0.23529411764705901,0.8962823275862071,0.0078125,5.15625,5.1484375,0.23913898724217397,male
53,0.14128011520380102,0.0744040482139112,0.134206170052671,0.09059443190368699,0.202046651617758,0.111452219714071,2.0525506569437098,10.9413056776317,0.9665882045812121,0.74479987138667,0.0600451467268623,0.14128011520380102,0.10931955897609,0.0267111853088481,0.22857142857142898,0.9746875,0.0390625,5.828125,5.7890625,0.168016194331984,male
54,0.153851203359432,0.0721915752596513,0.14459209419680402,0.102439024390244,0.219478553406224,0.11703952901597998,1.75889252007927,7.132438447429649,0.954710868672162,0.684616797026876,0.0600504625735913,0.153851203359432,0.112256409519415,0.0247295208655332,0.27586206896551696,0.6287006578947371,0.0078125,2.703125,2.6953125,0.206763285024155,male
55,0.14564070468193102,0.0770064086929372,0.137947214076246,0.0878592375366569,0.21184750733137803,0.123988269794721,2.11148056512312,11.535716113987,0.9649254881564342,0.7393683567017041,0.059941348973607,0.14564070468193102,0.103669506141437,0.0156709108716944,0.27586206896551696,0.9204799107142858,0.0078125,5.4296875,5.421875,0.270946739246451,male
56,0.14485840688627696,0.0765918167013432,0.135571776155718,0.0906082725060827,0.20761557177615603,0.11700729927007301,2.79750193531362,29.553646601157304,0.9719074061044809,0.763638169219775,0.0599513381995134,0.14485840688627696,0.103249560132626,0.0212765957446809,0.266666666666667,0.791666666666667,0.0078125,4.9921875,4.984375,0.15967868338558,male
57,0.1216833625632,0.0868501117349966,0.118237045860631,0.0306849315068493,0.21529481834425301,0.18460988683740304,2.06232405611288,8.46557351258193,0.9316606888654091,0.5492176942239371,0.117903513996426,0.1216833625632,0.13088752476873,0.0203562340966921,0.271186440677966,0.583417338709677,0.0078125,3.7265625,3.71875,0.253221288515406,male
58,0.135649932073862,0.0864123306246186,0.126722454672245,0.0499860529986053,0.22884239888424,0.178856345885635,1.3882763281711399,5.0090165495738095,0.952514069366967,0.659813835802707,0.114811715481172,0.135649932073862,0.13431421293099902,0.0608365019011407,0.25,1.10875,0.0078125,4.296875,4.2890625,0.369266434840205,male
59,0.10039941711753302,0.0728345701003321,0.0817251755265797,0.0440922768304915,0.14435305917753302,0.100260782347041,0.529583803021651,2.06845549084691,0.970194162362047,0.7545522054971759,0.0116549648946841,0.10039941711753302,0.11735932113776,0.0159362549800797,0.262295081967213,1.08675986842105,0.0078125,4.34375,4.3359375,0.344864864864865,male
60,0.12508754695446,0.0801166950891679,0.114191121143717,0.057306245297216,0.20141459744168502,0.14410835214447001,2.37738965557555,10.5507201690624,0.948495928287016,0.670633007622952,0.111873589164786,0.12508754695446,0.114742725576693,0.024390243902439,0.271186440677966,0.560032894736842,0.0078125,4.296875,4.2890625,0.22667476219388802,male
61,0.14348616215397303,0.0702754867948053,0.12386879730866301,0.101732548359966,0.21123633305298603,0.109503784693019,1.79319973398601,6.66153340160363,0.94227858675817,0.6101708211475529,0.10644238856181698,0.14348616215397303,0.12081536873623801,0.0333333333333333,0.266666666666667,1.11666666666667,0.09375,4.5625,4.46875,0.350322754168908,male
62,0.14319682986112,0.0854473875242978,0.125352798053528,0.0962287104622871,0.23265206812652103,0.136423357664234,1.93612653249502,7.989100745987769,0.9407291338009008,0.5851747960103771,0.1130900243309,0.14319682986112,0.110260302595747,0.0272572402044293,0.262295081967213,0.652777777777778,0.0078125,4.5703125,4.5625,0.18739726027397302,male
63,0.145532381420409,0.0878640432205773,0.129720597790773,0.0889668615984405,0.23378817413905104,0.14482131254061098,1.4587988371054799,5.01037936581563,0.946595365907053,0.621392074284665,0.115893437296946,0.145532381420409,0.10380313692571501,0.0156862745098039,0.27586206896551696,0.706341911764706,0.0078125,4.9765625,4.96875,0.166809605488851,male
64,0.162065429308294,0.0844322911533756,0.143149015932521,0.112314901593252,0.24942830365510799,0.137113402061856,1.5785632815421102,5.17944880620017,0.943404669169362,0.595127963745333,0.268978444236176,0.162065429308294,0.117022268767263,0.0165289256198347,0.25,0.599144345238095,0.0078125,4.578125,4.5703125,0.18921761998685102,male
65,0.142961232796001,0.0831068991458666,0.129292351679771,0.0980700500357398,0.228162973552538,0.130092923516798,1.8311675750313001,7.15876510369278,0.9461340585038801,0.6316889761179301,0.112480343102216,0.142961232796001,0.13173357253806,0.0540540540540541,0.25,0.410546875,0.0078125,2.71875,2.7109375,0.156377976641893,male
66,0.14115344712928699,0.0809221885487419,0.12430493273542599,0.097152466367713,0.222242152466368,0.125089686098655,1.72429783691408,6.3135165057183205,0.949958896074419,0.646653046655136,0.109394618834081,0.14115344712928699,0.117297835854505,0.0188679245283019,0.258064516129032,0.639616935483871,0.0078125,4.0625,4.0546875,0.187230084379775,male
67,0.167334035283754,0.0471777270724341,0.16180215475024498,0.135475024485798,0.180724779627816,0.0452497551420176,3.96190836177922,24.4196217902512,0.8803752529618729,0.34430731160670003,0.166190009794319,0.167334035283754,0.141810406232866,0.0160320641282565,0.253968253968254,0.578125,0.125,6.921875,6.796875,0.0216475095785441,male
68,0.167850312282449,0.0525935888163759,0.163262195121951,0.128475609756098,0.19036585365853698,0.061890243902439,1.9192295228869298,7.13132875296795,0.9205127091356179,0.403865807679151,0.16689024390243898,0.167850312282449,0.12154625385425301,0.0159521435692921,0.262295081967213,0.813179347826087,0.0703125,6.5703125,6.5,0.0741887019230769,male
69,0.185098438684619,0.0542894418494253,0.176771888028588,0.146420488385944,0.216628945801072,0.0702084574151281,1.60173918007492,5.223786332313161,0.9103209154216608,0.3580230725637589,0.16526503871352,0.185098438684619,0.130983327622666,0.0161616161616162,0.266666666666667,0.568287037037037,0.0078125,5.140625,5.1328125,0.0958269913749366,male
70,0.167761537790356,0.0588833701350998,0.15993402968664097,0.12560747663551403,0.20087960417812,0.0752721275426058,2.5315003959172997,11.509485432073,0.9236401189521891,0.48511775426987397,0.126838922484882,0.167761537790356,0.13208906370339998,0.018539976825029,0.253968253968254,1.04851973684211,0.0078125,6.84375,6.8359375,0.0583736263736264,male
71,0.17109350165311502,0.0612867349981597,0.148691380080393,0.125556051808843,0.233479231799911,0.10792317999106697,2.78959335289853,13.5375145580191,0.909836671133718,0.39532816563067297,0.129557838320679,0.17109350165311502,0.13207536515551,0.0261865793780687,0.20253164556961997,0.29927884615384603,0.0078125,0.6796875,0.671875,0.20155038759689897,male
72,0.167083053910901,0.064425673155566,0.181705115346038,0.107562688064193,0.22074222668004004,0.11317953861584801,1.8709435260739198,8.38155714226313,0.934858125709794,0.5209260053821839,0.0922567703109328,0.167083053910901,0.102626438195762,0.0208333333333333,0.25,0.6378348214285711,0.21875,5.203125,4.984375,0.0219435736677116,male
73,0.20083014539431,0.0530662165930793,0.210058873002523,0.185332211942809,0.23619848612279198,0.0508662741799832,1.8409014437451001,6.0068009085253395,0.9076831356594899,0.38681846850904705,0.0,0.20083014539431,0.165155381420022,0.0157635467980296,0.271186440677966,1.06705729166667,0.0703125,5.59375,5.5234375,0.336376494792336,male
74,0.13709564327057802,0.0666331530936985,0.10287348105789801,0.08506075768406,0.197140814867763,0.112080057183703,4.07821685957896,25.6632155852881,0.912215761347456,0.507886201371768,0.0842601858470336,0.13709564327057802,0.0811647388389725,0.0166666666666667,0.262295081967213,0.1953125,0.0078125,2.171875,2.1640625,0.0460600024897299,male
75,0.19032456290617603,0.05169572378445599,0.19141041931385,0.156899618805591,0.220584498094028,0.0636848792884371,1.4618588059971398,5.36031892746946,0.9180012453981009,0.362344275917002,0.0,0.19032456290617603,0.152012544664004,0.0211360634081902,0.246153846153846,0.8845486111111109,0.0078125,6.71875,6.7109375,0.211734575087311,male
76,0.187139453483911,0.0564994065292902,0.176109384711001,0.14304536979490398,0.247632069608452,0.10458669981354901,1.41115331420118,4.14930167495286,0.902246986812632,0.29859947711039003,0.16619018023617202,0.187139453483911,0.13819760133800502,0.0166840458811262,0.23188405797101397,0.8013392857142858,0.125,6.640625,6.515625,0.12700608743774197,male
77,0.184354869291192,0.0554939410737674,0.183430656934307,0.15090024330900198,0.226350364963504,0.0754501216545012,1.58801385845839,8.99004820263446,0.9328347864569331,0.42775525443128204,0.0,0.184354869291192,0.133717449833834,0.0185185185185185,0.266666666666667,1.795625,0.0078125,7.0,6.9921875,0.316103959193588,male
78,0.200041812028846,0.0558151307540881,0.210792138177487,0.16659916617033899,0.243478260869565,0.0768790946992257,2.92678070486473,15.253786803628099,0.9146340118104699,0.41291946642458,0.24064324002382398,0.200041812028846,0.159106930950445,0.0201005025125628,0.266666666666667,0.62265625,0.15625,6.390625,6.234375,0.11974380395433,male
79,0.175681867819703,0.0555240942410045,0.173151025481666,0.14826600372902402,0.215090118085768,0.0668241143567433,1.75985294357146,6.47136396714154,0.9340606694863031,0.512562248242612,0.0,0.175681867819703,0.149386704207801,0.0199004975124378,0.253968253968254,0.8071120689655171,0.0078125,6.5625,6.5546875,0.19049037970372898,male
80,0.18485089679864303,0.0624467269899979,0.18980940279542602,0.133773824650572,0.238551461245235,0.104777636594663,1.6610608456321299,10.8941078623779,0.9343233735989721,0.467826477895353,0.0,0.18485089679864303,0.139378257554087,0.0250783699059561,0.27586206896551696,1.7525,0.078125,6.7265625,6.6484375,0.349767536913095,male
81,0.182630135265638,0.0489745492411649,0.17661800486618,0.152603406326034,0.20948905109489002,0.0568856447688564,1.62857886577027,5.5868371379600505,0.9072149734725291,0.302814313607781,0.185474452554745,0.182630135265638,0.14735097670240802,0.0199004975124378,0.262295081967213,1.036865234375,0.140625,6.8203125,6.6796875,0.205847953216374,male
82,0.19646326227532604,0.0576063825191244,0.20440706476030301,0.156131202691337,0.24844407064760302,0.0923128679562658,1.19704061591933,4.1099936791731295,0.9225243070144621,0.394561292231038,0.0,0.19646326227532604,0.16803787561125502,0.018140589569160998,0.27586206896551696,1.0951286764705899,0.1484375,6.59375,6.4453125,0.259015151515152,male
83,0.191310915373492,0.0571228135883435,0.2087747957993,0.139673278879813,0.235239206534422,0.0955659276546091,6.995045481773619,112.647988386108,0.907622146839965,0.319069057702,0.0900116686114352,0.191310915373492,0.0805950835937903,0.0157170923379175,0.22535211267605604,0.16057180851063801,0.09375,0.4296875,0.3359375,0.14206268958544002,male
84,0.196006020482155,0.0539300618368792,0.20338389731621898,0.15404900816802802,0.239323220536756,0.0852742123687281,4.03826346688651,50.591462388942396,0.927145396977164,0.296277119605852,0.0900116686114352,0.196006020482155,0.0810174945556461,0.0158102766798419,0.195121951219512,0.147273936170213,0.09375,0.375,0.28125,0.17632850241545897,male
